id;name;address;zip;city_hotel;cc1;ufi;class;currencycode;minrate;maxrate;preferred;nr_rooms;public_ranking;hotel_url;city_unique;city_preferred;review_score;review_nr;;;;;;;;;;;;;;;;;
1945841;Sole Apartment with Private Pool Kalkan;Kalkan mah.Akdeniz cad.Nilüfer sok Kaş Antalya;7960;Kalkan;tr;-755728;0;EUR;79;;;2;1;http://www.mishoteles.com/hotel/tr/sole-apartment-with-private-pool-kalkan.html;kalkan;Kalkan;1;1;;;;;;;;;;;;;;;;;
1929745;Chata U Enky;Liptovská Teplička 638;059 40;Liptovská Teplička;sk;-843729;0;EUR;130;;;1;1;http://www.mishoteles.com/hotel/sk/chata-u-enky.html;liptovska-teplicka;Liptovská Teplička;1;1;;;;;;;;;;;;;;;;;
2029151;Sofia Top Lux Apartment;"184 bulevard ""Lomsko Shose""";1229;Sofia;bg;-838489;0;EUR;67;;;2;1;http://www.mishoteles.com/hotel/bg/sofia-top-lux-apartment.html;sofia;Sofia;1;1;;;;;;;;;;;;;;;;;
1935100;Redesdale;Lincombe Lane, Boars Hill Redesdale;OX1 5DY;Boars Hill;gb;900039064;0;GBP;72;;;2;1;http://www.mishoteles.com/hotel/gb/redesdale.html;boars-hill;Boars Hill;1;1;;;;;;;;;;;;;;;;;
1970217;Apartman 105 Pec pod Sněžkou;Černý Důl 200 Unit 105;543 44;Cerny Dul;cz;-552392;4;EUR;74;;;1;1;http://www.mishoteles.com/hotel/cz/apartman-105-pec-pod-snezkou.html;pec-pod-snezkou;Pec pod Sněžkou;1;1;;;;;;;;;;;;;;;;;
1971664;Cosy Home in London;23A Grace's Road, 2nd floor;SE5 8PF;London;gb;-2601889;0;GBP;105.4;;;1;1;http://www.mishoteles.com/hotel/gb/cosy-home-in-london.html;london;London;1;1;;;;;;;;;;;;;;;;;
2040746;Black & White;Bulevardul Nicolae Bălcescu Nr. 16, Sc. B, Ap. 7;30167;Bucureşti;ro;-1153951;0;EUR;40;;;1;1;http://www.mishoteles.com/hotel/ro/black-amp-white.html;bucharest;Bucureşti;1;1;;;;;;;;;;;;;;;;;
1994448;Aliance Apartment at Vzletnaya 12;12 Vzletnaya ulitsa;660135;Krasnoyarsk;ru;-2936665;0;RUB;1600;;;1;1;http://www.mishoteles.com/hotel/ru/aliance-apartment-at-vzletnaya-16-krasnoyarsk.html;krasnoyarsk;Krasnoyarsk;1;1;;;;;;;;;;;;;;;;;
2010427;Apartment in a residential complex Sea Symphony with 2 bedrooms;Ленина, дом 298Б, квартира 186;354066;Kudepsta;ru;-2939646;0;RUB;47200;;;1;1;http://www.mishoteles.com/hotel/ru/apartment-in-a-residential-complex-sea-symphony-with-2-bedrooms.html;kudepsta;Kudepsta;1;1;;;;;;;;;;;;;;;;;
2005919;Divers Bed & Breakfast;Rannankyläntie 686;63510;Lehtimaki;fi;-1374755;0;EUR;50;;;7;1;http://www.mishoteles.com/hotel/fi/divers-bed-amp-breakfast.html;lehtimaki;Lehtimäki;1;1;;;;;;;;;;;;;;;;;
1972596;Villa Lotsenberg;Am Lotsenberg 11;23570;Travemünde;de;-1832925;0;EUR;145;;;2;1;http://www.mishoteles.com/hotel/de/villa-lotsenberg.html;neu-travemunde;Travemünde;1;1;;;;;;;;;;;;;;;;;
2036686;Casa Elisa;Via dei Galli n.14;80061;Massa Lubrense;it;-121316;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/it/casa-elisa-massa-lubrense.html;massalubrense;Massa Lubrense;1;1;;;;;;;;;;;;;;;;;
1962236;B&B Jankovic;Rujanska 3;31315;Zlatibor;rs;362444;3;EUR;35;;;4;1;http://www.mishoteles.com/hotel/rs/b-amp-b-jankovic-zlatibor.html;zlatibor;Zlatibor;1;1;;;;;;;;;;;;;;;;;
2003313;Apartments Villa Melisa;SH81;9999;Ksamil;al;9089773;0;EUR;20;;;7;1;http://www.mishoteles.com/hotel/al/apartments-villa-melisa.html;ksamil;Ksamil;1;1;;;;;;;;;;;;;;;;;
2024196;Apartment at Bochorishvili 37B;Vakhtang Bochorishvili Str. 37B;171;Tbilisi City;ge;900047975;0;GEL;100;;;1;1;http://www.mishoteles.com/hotel/ge/apartment-at-bochorishvili-37b.html;tbilisi;Tbilisi City;1;1;;;;;;;;;;;;;;;;;
2021085;Boardinghouse Roter Löwe;Bahnhofstr. 12;42897;Remscheid;de;-1848667;0;EUR;;;;10;1;http://www.mishoteles.com/hotel/de/boardinghouse-roter-lowe.html;remscheid;Remscheid;1;1;;;;;;;;;;;;;;;;;
1999427;Villa the Platanus Tree;Kato Vasiliki;30014;Kato Vasiliki;gr;-819732;0;EUR;65;;;1;1;http://www.mishoteles.com/hotel/gr/villa-the-platanus-tree.html;kato-vasiliki;Káto Vasilikí;1;1;;;;;;;;;;;;;;;;;
2023242;Antichi Mulini;Strada Provinciale Punta Marsala 18;91023;Favignana;it;-117329;0;EUR;45;;;1;1;http://www.mishoteles.com/hotel/it/antichi-mulini.html;favignana;Favignana;1;1;;;;;;;;;;;;;;;;;
2003784;Ferienwohnung Aviez Savognin;11 Veia Cumegns;7460;Savognin;ch;-2554049;0;CHF;68;;;1;1;http://www.mishoteles.com/hotel/ch/ferienwohnung-aviez-savognin.html;savognin;Savognin;1;1;;;;;;;;;;;;;;;;;
2017430;Apartments Mihaela;Kralja Tomislava 98;21220;Trogir;hr;-98777;3;EUR;41;;;3;1;http://www.mishoteles.com/hotel/hr/apartments-mihaela-trogir.html;trogir;Trogir;1;1;;;;;;;;;;;;;;;;;
1943259;Apartment Elza on Vishnevskogo 3;Вишневского 3;420111;Kazan;ru;-2923066;0;RUB;3800;;;1;1;http://www.mishoteles.com/hotel/ru/apartamienty-u-el-zy-na-vishnievskogho-3.html;kazan;Kazan;1;1;;;;;;;;;;;;;;;;;
1938254;Apartments Silver;Škuncini stani sajužnji 3;53291;Skunca;hr;97159;0;EUR;;;;7;1;http://www.mishoteles.com/hotel/hr/apartments-silver-skunca.html;skunca;Skunca;1;1;;;;;;;;;;;;;;;;;
1988836;North Avenue Apartment;105/3 Teryan Street, apt. 14;9;Yerevan;am;-2325645;0;AMD;29000;;;1;1;http://www.mishoteles.com/hotel/am/north-avenue-apartment-yerevan.html;yerevan;Yerevan;1;1;;;;;;;;;;;;;;;;;
2029567;Maison Cours Julien;Rez-de-chaussée 10 Rue Auguste Blanqui;13006;Marseille;fr;-1449947;4;EUR;90;;;1;1;http://www.mishoteles.com/hotel/fr/maison-cours-julien.html;marseille;Marseille;1;1;;;;;;;;;;;;;;;;;
1938004;Gite de la Baie d'Authie;124 Basse Rue;62600;Groffliers;fr;-1430788;0;EUR;110;;;1;1;http://www.mishoteles.com/hotel/fr/gite-de-la-baie-d-39-authie.html;groffliers;Groffliers;1;1;;;;;;;;;;;;;;;;;
1994970;Apartment on Kommunisticheskaya 32;Коммунистическая 32;220029;Minsk;by;-1946324;0;USD;35;;;1;1;http://www.mishoteles.com/hotel/by/apartment-on-kommunisticheskaya-32.html;minsk;Minsk;1;1;;;;;;;;;;;;;;;;;
1934715;Precel's Apartment;Grzegórzecka 67G/119;31-559;Kraków;pl;-510625;0;PLN;190;;;1;1;http://www.mishoteles.com/hotel/pl/precel-39-s-apartment-krakow1.html;krakow;Kraków;1;1;;;;;;;;;;;;;;;;;
2031010;High Standing Comfortable Loft;9 Place Saint-Thomas;67000;Strasbourg;fr;-1471697;0;EUR;335.73;;;1;1;http://www.mishoteles.com/hotel/fr/high-standing-comfortable-loft.html;strasbourg;Strasbourg;1;1;;;;;;;;;;;;;;;;;
1935337;Apartment Vienna Your home abroad;Hauslabgasse 14;1050;Wien;at;-1995499;0;EUR;140;;;1;1;http://www.mishoteles.com/hotel/at/apartement-vienna-your-home-abroad.html;vienna;Wien;1;1;;;;;;;;;;;;;;;;;
1989503;Casa Bouganvillea;Via delle Campanule 2157;91011;Alcamo Marina;it;900048153;0;EUR;22;;;1;1;http://www.mishoteles.com/hotel/it/casa-bouganvillea.html;alcamo-marina;Alcamo Marina;1;1;;;;;;;;;;;;;;;;;
1956063;La Casa del Solaz;Travesia de La Plaza, 3;40121;Anaya;es;-370685;0;EUR;280;;;1;1;http://www.mishoteles.com/hotel/es/la-casa-del-solaz.html;anaya;Anaya;1;1;;;;;;;;;;;;;;;;;
2047002;Concept Rooms;Buyuksekerci Sk. 29 Arnavutkoy;34347;Istanbul;tr;-735685;0;EUR;20;;;7;1;http://www.mishoteles.com/hotel/tr/concept-rooms.html;arnavutkoy;Arnavutköy;1;1;;;;;;;;;;;;;;;;;
1955870;auberge de ruillé vègre;4 rue de la vègre;72240;Ruille en Champagne;fr;-1463270;0;EUR;45;;;4;1;http://www.mishoteles.com/hotel/fr/auberge-de-ruille-vegre.html;ruille-en-champagne;Ruillé-en-Champagne;1;1;;;;;;;;;;;;;;;;;
1988795;"АКЦИО"" Hostel ""AKСIO";ул.Кирова д56 кв64;142117;Podolsk;ru;-2984157;0;RUB;700;;;1;1;http://www.mishoteles.com/hotel/ru/quot-aktsio-quot-hostel-quot-aksio-quot.html;http://www.mishoteles.com/hotel/ru/tsientr-aktivnogho-otdykha-quot-kolobok-quot.html;http://aff.bstatic.com/images/hotel/max500/820/82095312.jpg;;;;;;;;;;Центр Активного Отдыха «Колобок» расположен в поселке Усть-Кокса. К услугам гостей принадлежности для барбекю, детская игровая площадка и частная парковка.  Некоторые номера выходят на балкон и/или террасу с видом на горы.;;;;;ust-koksa;Ust'-Koksa;6;1;1
2040091;Villa Alexandra;Località Greppo all'olivo 52b;57022;Donoratico;it;900040063;0;EUR;150;;;1;1;http://www.mishoteles.com/hotel/it/villa-alexandra-donoratico.html;donoratico;Donoratico;1;1;;;;;;;;;;;;;;;;;
1975932;Holiday Home Tyttebærvej IV;;9981;Jerup;dk;-2744759;0;DKK;;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-tyttebaervej-iv-jerup.html;jerup;Jerup;1;1;;;;;;;;;;;;;;;;;
2027295;Toprent Cebreros;Calle Cebreros 58;28011;Madrid;es;-390625;0;EUR;91.2;;;1;1;http://www.mishoteles.com/hotel/es/toprent-cebreros.html;madrid;Madrid;1;1;;;;;;;;;;;;;;;;;
1928297;Apartment Marksa 19;проспект Карла Маркса, 19, квартира 24;630064;Novosibirsk;ru;-2970528;0;RUB;2000;;;1;1;http://www.mishoteles.com/hotel/ru/apartment-marksa-19-novosibirsk.html;novosibirsk;Novosibirsk;1;1;;;;;;;;;;;;;;;;;
1998157;Paradis;Lesnaya 32;223053;Borovlyany;by;900052812;0;USD;60;;;1;1;http://www.mishoteles.com/hotel/by/paradis.html;borovlyany;Borovlyany;1;1;;;;;;;;;;;;;;;;;
1972592;Part of Europe Apartments - Apartments at Yamskaya 86;Yamskaya ulitsa 86;625001;Tyumen;ru;-3023495;0;RUB;2300;;;1;1;http://www.mishoteles.com/hotel/ru/part-of-europe-apartments-apartments-at-yamskaya-86.html;tyumen;Tyumen;1;1;;;;;;;;;;;;;;;;;
1963273;Dimitsana View;Dimitsana Karkalou Road;22007;Dhimitsana;gr;-816473;0;EUR;230;;;1;1;http://www.mishoteles.com/hotel/gr/dimitsana-view.html;dhimitsana;Dhimitsána;1;1;;;;;;;;;;;;;;;;;
2005878;Apartment Kerstin;Schulstraße 12a;98554;Benshausen;de;-1745621;0;EUR;45;;;1;1;http://www.mishoteles.com/hotel/de/apartment-kerstin.html;benshausen;Benshausen;1;1;;;;;;;;;;;;;;;;;
1975218;Holiday Home Birketvej;;4941;Bandholm;dk;-2739723;0;DKK;;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-birketvej.html;bandholm;Bandholm;1;1;;;;;;;;;;;;;;;;;
1936273;B&B La Tartaruga;Via Tommaso Cigliano 105;80075;Ischia;it;-119328;0;EUR;42;;;1;1;http://www.mishoteles.com/hotel/it/b-amp-b-la-tartaruga-ischia.html;ischia;Ischia;1;1;;;;;;;;;;;;;;;;;
2006058;Casa dei Glicini;Via Streghi, 7;55100;Lucca;it;-120405;0;EUR;102;;;1;1;http://www.mishoteles.com/hotel/it/casa-dei-glicini-lucca.html;lucca;Lucca;1;1;;;;;;;;;;;;;;;;;
1927963;Casa Teatro;Via Principe Tomaso 65;28838;Stresa;it;-130280;0;EUR;79;;;1;1;http://www.mishoteles.com/hotel/it/casa-teatro-stresa.html;stresa;Stresa;1;1;;;;;;;;;;;;;;;;;
2013348;Moonlıght Apart Otel;Inönü Mahallesi 12.Sk No :5;24100;Erzincan;tr;-748389;0;EUR;17.5;;;14;1;http://www.mishoteles.com/hotel/tr/moonlight-apart-otel-erzincan.html;erzincan;Erzincan;1;1;;;;;;;;;;;;;;;;;
1986263;Комсомольская люкс;Комсомольская 77;238590;Pionerskiy;ru;-2982518;0;RUB;3420;;;1;1;http://www.mishoteles.com/hotel/ru/komsomol-skaia-liuks.html;pionerskiy;Pionerskiy;1;1;;;;;;;;;;;;;;;;;
2005884;Loft Aurelio;Via Teodoro Valfrè, 11;165;Roma;it;-126693;0;EUR;85;;;1;1;http://www.mishoteles.com/hotel/it/loft-aurelio.html;rome;Roma;1;1;;;;;;;;;;;;;;;;;
2042373;Ferienhaus Faltmann;Am Sonnenhang 16;52396;Heimbach;de;-1789280;0;EUR;160;;;1;1;http://www.mishoteles.com/hotel/de/ferienhaus-faltmann.html;heimbach;Heimbach;1;1;;;;;;;;;;;;;;;;;
1981634;Les Pieds Dans L´eau;1 Promenade Des Marinières;6240;Villefranche sur Mer;fr;-1476743;0;EUR;90;;;1;1;http://www.mishoteles.com/hotel/fr/les-pieds-dans-l-eau-villefranche-sur-mer.html;villefranche-sur-mer;Villefranche-sur-Mer;1;1;;;;;;;;;;;;;;;;;
2036337;Oasis;Carrer de la Sínia Morera,7;8870;Sitges;es;-403043;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/es/oasis-sitges.html;sitges;Sitges;1;1;;;;;;;;;;;;;;;;;
1974075;Holiday Home Stedjerotten;;4540;Åseral;no;-283695;0;NOK;;;;1;1;http://www.mishoteles.com/hotel/no/holiday-home-stedjerotten.html;tjaldal;Tjaldal;1;1;;;;;;;;;;;;;;;;;
1956120;Tünde Szállás;Rákóczi út 35;3412;Bogács;hu;-850123;0;EUR;21.85;;;6;1;http://www.mishoteles.com/hotel/hu/tunde-szallas.html;bogacs;Bogács;1;1;;;;;;;;;;;;;;;;;
2031442;MinskRest Kommunisticheskaya 42;Kommunisticheskaya 42;220002;Minsk;by;-1946324;0;USD;25;;;1;1;http://www.mishoteles.com/hotel/by/minskrest-kommunisticheskaya-42.html;minsk;Minsk;1;1;;;;;;;;;;;;;;;;;
2012502;Luckey Homes Apartments - Rue de Seze;27 Rue de Sèze;69006;Lyon;fr;-1448468;0;EUR;88.8033333333;;;1;1;http://www.mishoteles.com/hotel/fr/luckey-homes-apartments-rue-de-seze.html;lyon;Lyon;1;1;;;;;;;;;;;;;;;;;
1990025;BeB 87;Via Valderòa 87 H;54;Fiumicino;it;-117589;0;EUR;59;;;3;1;http://www.mishoteles.com/hotel/it/beb-87.html;fiumicino;Fiumicino;1;1;;;;;;;;;;;;;;;;;
1949485;Chalet chemin des Cimes;265 chemin des Cimes ;74430;St Jean d'Aulps;fr;-1466108;0;EUR;281.6;;;1;1;http://www.mishoteles.com/hotel/fr/chalet-chemin-des-cimes.html;saint-jean-daulps;Saint-Jean-dʼAulps;1;1;;;;;;;;;;;;;;;;;
1996641;Ubytování U Řezbáře;Dolejší Krušec 8;342 01;Hartmanice;cz;-544866;0;EUR;52;;;1;1;http://www.mishoteles.com/hotel/cz/ubytovani-u-rezbare.html;hartmanice;Hartmanice;1;1;;;;;;;;;;;;;;;;;
1987459;Cascina Mongianone Monferrato B&B;Via Mongianone 22;15030;Conzano;it;900049219;0;EUR;40;;;2;1;http://www.mishoteles.com/hotel/it/monferrato-b-amp-b.html;conzano;Conzano;1;1;;;;;;;;;;;;;;;;;
1956017;Yaman Hotel;19 MAYIS MAHALLESİ MEŞRUTİYET SOKAK NO:8 İLKADIM;55030;Samsun;tr;-769015;1;EUR;18;;;11;1;http://www.mishoteles.com/hotel/tr/yaman.html;samsun;Samsun;1;1;;;;;;;;;;;;;;;;;
1970839;Apartment na Prosveshcheniya 118/1;ulitsa Prosveshcheniya 118/1, kv. 26;354340;Adler;ru;-2874290;0;RUB;1500;;;1;1;http://www.mishoteles.com/hotel/ru/apartment-na-prosveshcheniya-118-47-1.html;adler;Adler;1;1;;;;;;;;;;;;;;;;;
1931469;Villa Comptesses Gran;31 Carretera d'Artà;7400;Alcudia;es;-369919;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/es/villa-comptesses-gran-alcudia.html;alcudia;Alcudia;1;1;;;;;;;;;;;;;;;;;
1997668;Almhütte Lengau;Talschlussweg;5754;Hinterglemm;at;6011187;0;EUR;625;;;1;1;http://www.mishoteles.com/hotel/at/almhutte-lengau.html;hinterglemm;Hinterglemm;1;1;;;;;;;;;;;;;;;;;
1975571;Holiday Home Krægpøtvej;;7730;Hanstholm;dk;-2743273;0;DKK;;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-kraegpotvej.html;hanstholm;Hanstholm;1;1;;;;;;;;;;;;;;;;;
2032801;Villa Golf En Bosresort Harderwold;;3898LL;Zeewolde - Harderwijk;nl;-2153430;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/nl/villa-golf-en-bosresort-harderwold.html;stadsdennen;Stadsdennen;1;1;;;;;;;;;;;;;;;;;
2001229;Le Quattro Sorelle;Via Tegani 67;89064;Saline Joniche;it;-127157;0;EUR;45;;;3;1;http://www.mishoteles.com/hotel/it/le-quattro-sorelle.html;saline-joniche;Saline Joniche;1;1;;;;;;;;;;;;;;;;;
1975622;Holiday Home Tolderstien;;9690;Fjerritslev;dk;-2752720;0;DKK;;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-tolderstien.html;torup-strand;Torup Strand;1;1;;;;;;;;;;;;;;;;;
1962302;Le Grotte;Via Grotte 3;98066;Mongiove;it;-122086;0;EUR;25.5;;;6;1;http://www.mishoteles.com/hotel/it/le-grotte-mongiove.html;mongiove;Mongiove;1;1;;;;;;;;;;;;;;;;;
1990782;Stadtapartment in Zentraler Lage;17 Collenbachstraße;40476;Düsseldorf;de;-1762397;0;EUR;200;;;1;1;http://www.mishoteles.com/hotel/de/stadtapartment-in-zentraler-lage.html;dusseldorf;Düsseldorf;1;1;;;;;;;;;;;;;;;;;
2041881;Casa Ginebras;Via Marcello Celentano 96;70121;Bari;it;-111255;0;EUR;60;;;1;1;http://www.mishoteles.com/hotel/it/casa-ginebras.html;bari;Bari;1;1;;;;;;;;;;;;;;;;;
2005735;Casa El Habanero de Cádiz;Botica 4;11006;Cádiz;es;-374884;0;EUR;48.59;;;1;1;http://www.mishoteles.com/hotel/es/casa-el-habanero-de-cadiz.html;cadiz;Cádiz;1;1;;;;;;;;;;;;;;;;;
1974074;Holiday Home Påarps;;51295;Håcksvik;se;-2485226;0;SEK;1255.3333333333;;;1;1;http://www.mishoteles.com/hotel/se/holiday-home-paarps.html;hacksvik;Håcksvik;1;1;;;;;;;;;;;;;;;;;
1992229;Tribunj House;Banićeva 7;22212;Tribunj;hr;-98657;4;EUR;;;;1;1;http://www.mishoteles.com/hotel/hr/tribunj-house.html;tribunj;Tribunj;1;1;;;;;;;;;;;;;;;;;
1977029;Apartament DomRyaDom;74 Essentukskaya ulitsa этаж 3 кв 80;357500;Pyatigorsk;ru;-2990203;0;RUB;1900;;;1;1;http://www.mishoteles.com/hotel/ru/apartament-domryadom.html;pyatigorsk;Pyatigorsk;1;1;;;;;;;;;;;;;;;;;
2036221;Apartment;Hanzas iela 4;LV-1010;Riga;lv;-3212216;0;EUR;22;;;1;1;http://www.mishoteles.com/hotel/lv/apartment-riga9.html;riga;Rīga;1;1;;;;;;;;;;;;;;;;;
1951696;Mieszkanie Drzymały 20-2;Drzymały;40-059;Katowice;pl;-507224;0;PLN;362.9;;;1;1;http://www.mishoteles.com/hotel/pl/mieszkanie-drzymaly-20-2.html;katowice;Katowice;1;1;;;;;;;;;;;;;;;;;
2004337;Clapham South 2;4 Balham Hill, Apartment 2;SW12 9EA;London;gb;-2601889;4;GBP;150;;;1;1;http://www.mishoteles.com/hotel/gb/clapham-south-2.html;london;London;1;1;;;;;;;;;;;;;;;;;
1986007;Patio de Arance;Calle Postigo de Arance, 10;29008;Málaga;es;-390787;0;EUR;45;;;5;1;http://www.mishoteles.com/hotel/es/patio-de-arance.html;malaga;Málaga;1;1;;;;;;;;;;;;;;;;;
1974474;Holiday Home Hökås;;51168;Hyssna;se;-2490993;0;SEK;1092;;;1;1;http://www.mishoteles.com/hotel/se/holiday-home-hokas.html;hyssna;Hyssna;1;1;;;;;;;;;;;;;;;;;
1973901;Downfield House & Garden;Downfield House Ladybank,;KY15 7TG;Ladybank;gb;-2600564;5;GBP;40;;;3;1;http://www.mishoteles.com/hotel/gb/downfield-house-amp-garden.html;ladybank;Ladybank;1;1;;;;;;;;;;;;;;;;;
1955043;Alexander´s Ferienwohnung;Eichendorfstraße 60;57482;Gerlingen;de;-1775639;0;EUR;69;;;1;1;http://www.mishoteles.com/hotel/de/alexanders-ferienwohnung.html;gerlingen-de;Gerlingen;1;1;;;;;;;;;;;;;;;;;
1940400;San Martino Apartments;Via S.M.7 , 5;90046;Monreale;it;-122101;0;EUR;56;;;2;1;http://www.mishoteles.com/hotel/it/san-martino-apartments-monreale.html;monreale;Monreale;1;1;;;;;;;;;;;;;;;;;
1981554;Apartments on Prospect Lenina 10;Проспект Ленина, 10 кв. 75;185000;Petrozavodsk;ru;-2981973;0;RUB;1200;;;1;1;http://www.mishoteles.com/hotel/ru/apartments-on-prospect-lenina-10.html;petrozavodsk;Petrozavodsk;1;1;;;;;;;;;;;;;;;;;
1986590;Lermontovi Apartment;7 Mikheil Lermontovi Street;114;Tbilisi City;ge;900047975;0;GEL;130;;;1;1;http://www.mishoteles.com/hotel/ge/lermontovi-apartment-tbilisi-city.html;tbilisi;Tbilisi City;1;1;;;;;;;;;;;;;;;;;
1959437;Puerto Rico Yacht Xperience;Calle Puerto Base pantalán 2,;35120;Puerto Rico;es;900039449;0;EUR;93.38;;;2;1;http://www.mishoteles.com/hotel/es/puerto-rico-yacht-xperience.html;puerto-rico;Puerto Rico;1;1;;;;;;;;;;;;;;;;;
2024286;Villa Topola Bay View;6th Parva street;9600;Balchik;bg;-831922;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/bg/villa-topola-bay-view.html;balchik;Balchik;1;1;;;;;;;;;;;;;;;;;
1965779;Danube Terrace Apartments;Duna utca 3;1051;Budapest;hu;-850553;0;EUR;132;;;1;1;http://www.mishoteles.com/hotel/hu/danube-terrace-apartments.html;budapest;Budapest;1;1;;;;;;;;;;;;;;;;;
1963716;Apartment on Tsivilyova;Цивилёва 34, кв. 53;670031;Ulan-Ude;ru;-3024639;0;RUB;2200;;;1;1;http://www.mishoteles.com/hotel/ru/apartmants-on-zivilyova.html;ulan-ude;Ulan-Ude;1;1;;;;;;;;;;;;;;;;;
2027497;Palazzo Folchi;Via Benedetto Cairoli, 19;35131;Padova;it;-123662;0;EUR;49;;;2;1;http://www.mishoteles.com/hotel/it/miniapadova.html;padova;Padova;1;1;;;;;;;;;;;;;;;;;
2033870;Holiday home Trulli Del Mandorlo;;72013;Ceglie Messapica;it;-114964;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/it/holiday-home-trulli-del-mandorlo.html;ceglie-messapico;Ceglie Messapica;1;1;;;;;;;;;;;;;;;;;
1973526;Apartment Rooms on the river;Ул.Волжская Набережная д 15 кв.54;603159;Nizhniy Novgorod;ru;-2966853;0;RUB;2150;;;1;1;http://www.mishoteles.com/hotel/ru/apartment-rooms-on-the-river.html;nizhniy-novgorod;Nizhniy Novgorod;1;1;;;;;;;;;;;;;;;;;
2036181;Apartment on Gogolia st.;Ул.Гоголя , КОРПУС 1013 кв.125;124460;Zelenograd;ru;-3046134;0;RUB;2500;;;2;1;http://www.mishoteles.com/hotel/ru/apartment-on-gogolia-st.html;zelenograd;Zelenograd;1;1;;;;;;;;;;;;;;;;;
2038243;Apartment Lux on Groznenskaya 4;Ул Грозненская 45;367000;Makhachkala;ru;-2950390;0;RUB;4000;;;1;1;http://www.mishoteles.com/hotel/ru/apartment-lux-on-groznenskaya-4.html;makhachkala;Makhachkala;1;1;;;;;;;;;;;;;;;;;
1978689;Anna House;Vieta Charöts 6;7505;Celerina;ch;-2551549;0;CHF;150;;;1;1;http://www.mishoteles.com/hotel/ch/anna-house.html;celerina;Celerina;1;1;;;;;;;;;;;;;;;;;
1958879;Villa Bella;Dias Str.;5291;Protaras;cy;900039166;0;EUR;116.1;;;1;1;http://www.mishoteles.com/hotel/cy/villa-bella.html;protaras;Protaras;1;1;;;;;;;;;;;;;;;;;
2034144;Holiday home Reinie Blanche 18;;73440;Val Thorens;fr;900040030;0;EUR;58.4285714286;;;1;1;http://www.mishoteles.com/hotel/fr/holiday-home-reinie-blanche-18.html;val-thorens;Val Thorens;1;1;;;;;;;;;;;;;;;;;
1997015;Join Georgia at Chitadze str, N6;Chitadze Street N6;108;Tbilisi City;ge;900047975;0;GEL;49;;;1;1;http://www.mishoteles.com/hotel/ge/join-georgia-at-chitadze-str-n6.html;tbilisi;Tbilisi City;1;1;;;;;;;;;;;;;;;;;
2022416;Princess Sissi Apartment;Salita Serbelloni 29;22021;Bellagio;it;-111395;0;EUR;120;;;1;1;http://www.mishoteles.com/hotel/it/princess-sissi-apartment.html;bellagio;Bellagio;1;1;;;;;;;;;;;;;;;;;
2001322;Room in the Apartment Bereg;5 ulitsa Beregovaya,;141400;Khimki;ru;-2925518;0;RUB;1500;;;2;1;http://www.mishoteles.com/hotel/ru/room-in-the-apartment-bereg.html;khimki;Khimki;1;1;;;;;;;;;;;;;;;;;
1981411;Apartment on Melikishvili 85;Melikishvili 85;6010;Батуми;ge;900049585;0;GEL;100;;;1;1;http://www.mishoteles.com/hotel/ge/apartment-on-melikishvili-85.html;batumi-ge;Batumi;1;1;;;;;;;;;;;;;;;;;
1997816;Akivillas Quarteira Rose;Rua Altura de Maio;8125-307;Quarteira;pt;-2173524;0;EUR;;;;2;1;http://www.mishoteles.com/hotel/pt/akisol-quarteira-rose.html;quarteira;Quarteira;1;1;;;;;;;;;;;;;;;;;
2011380;Apartments Aura na Shamshinyh 26/1;Ulitsa Semyi Shamshinykh 26;630099;Novosibirsk;ru;-2970528;0;RUB;3060;;;1;1;http://www.mishoteles.com/hotel/ru/apartments-aura-na-shamshinyh-26-47-1.html;novosibirsk;Novosibirsk;1;1;;;;;;;;;;;;;;;;;
2018910;Bas Roc;Chemin de la Barmète;1936;Verbier;ch;-2554660;0;CHF;1200;;;1;1;http://www.mishoteles.com/hotel/ch/bas-roc.html;verbier;Verbier;1;1;;;;;;;;;;;;;;;;;
2007403;Saldemar IV;Avenida del Palm Mar 60;38632;Palm-mar;es;900052318;0;EUR;78.2;;;1;1;http://www.mishoteles.com/hotel/es/saldemar-iv.html;el-palmar-es-2;Palm-mar;1;1;;;;;;;;;;;;;;;;;
2007690;Hotel Vittoria Ristorante Pizzeria;3 Località Casa Otello 3/a;37019;Peschiera del Garda;it;-124352;1;EUR;45;;;8;1;http://www.mishoteles.com/hotel/it/hotel-vittoria-ristorante-pizzeria.html;peschiera-del-garda;Peschiera del Garda;1;1;;;;;;;;;;;;;;;;;
1933778;Vila Cristina;Principala nr. 130;337415;Sarmizegetusa;ro;-1169523;0;EUR;;;;6;1;http://www.mishoteles.com/hotel/ro/vila-cristina-sarmizegetusa.html;sarmizegetusa;Sarmizegetusa;1;1;;;;;;;;;;;;;;;;;
